,,,,,Monthly,,,,,,,,Annual,,,,,,,,Rankings,,,,
2250,PA,42009,Bedford County,2p1c,821,780,1447,828,567,564,676,5682,"$9,852","$9,360","$17,364","$9,936","$6,804","$6,768","$8,112","$68,184","  63,652 ",67,65,41,50
2250,PA,42009,Bedford County,2p2c,821,987,1608,1004,640,1127,744,6931,"$9,852","$11,844","$19,296","$12,048","$7,680","$13,524","$8,928","$83,172","  63,652 ",67,65,41,50
2250,PA,42009,Bedford County,2p3c,1056,1206,1677,1180,801,1301,824,8045,"$12,672","$14,472","$20,124","$14,160","$9,612","$15,612","$9,888","$96,540","  63,652 ",67,65,41,50
2250,PA,42009,Bedford County,2p4c,1056,1476,1733,1356,896,1301,997,8815,"$12,672","$17,712","$20,796","$16,272","$10,752","$15,612","$11,964","$105,780","  63,652 ",67,65,41,50
2251,PA,42011,Berks County,1p0c,760,348,999,416,392,0,535,3451,"$9,120","$4,176","$11,988","$4,992","$4,704",$0,"$6,420","$41,412","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,1p1c,1136,513,1283,657,584,897,767,5837,"$13,632","$6,156","$15,396","$7,884","$7,008","$10,764","$9,204","$70,044","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,1p2c,1136,751,1409,897,668,1712,1046,7619,"$13,632","$9,012","$16,908","$10,764","$8,016","$20,544","$12,552","$91,428","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,1p3c,1422,1003,1494,1138,859,1963,1364,9243,"$17,064","$12,036","$17,928","$13,656","$10,308","$23,556","$16,368","$110,916","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,1p4c,1422,1228,1555,1379,938,1963,1601,10086,"$17,064","$14,736","$18,660","$16,548","$11,256","$23,556","$19,212","$121,032","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,2p0c,894,639,1236,832,543,0,679,4822,"$10,728","$7,668","$14,832","$9,984","$6,516",$0,"$8,148","$57,864","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,2p1c,1136,795,1355,1073,684,897,897,6836,"$13,632","$9,540","$16,260","$12,876","$8,208","$10,764","$10,764","$82,032","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,2p2c,1136,1006,1436,1313,758,1712,1025,8387,"$13,632","$12,072","$17,232","$15,756","$9,096","$20,544","$12,300","$100,644","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,2p3c,1422,1229,1493,1554,939,1963,1249,9848,"$17,064","$14,748","$17,916","$18,648","$11,268","$23,556","$14,988","$118,176","  79,812 ",67,16,47,15
2251,PA,42011,Berks County,2p4c,1422,1504,1603,1795,1036,1963,1496,10818,"$17,064","$18,048","$19,236","$21,540","$12,432","$23,556","$17,952","$129,816","  79,812 ",67,16,47,15
2252,PA,42013,Blair County,1p0c,613,335,977,314,336,0,456,3032,"$7,356","$4,020","$11,724","$3,768","$4,032",$0,"$5,472","$36,384","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,1p1c,917,494,1184,494,500,733,590,4912,"$11,004","$5,928","$14,208","$5,928","$6,000","$8,796","$7,080","$58,944","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,1p2c,917,723,1299,674,581,1373,704,6271,"$11,004","$8,676","$15,588","$8,088","$6,972","$16,476","$8,448","$75,252","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,1p3c,1116,966,1440,853,737,1571,902,7585,"$13,392","$11,592","$17,280","$10,236","$8,844","$18,852","$10,824","$91,020","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,1p4c,1116,1182,1501,1033,814,1571,1106,8322,"$13,392","$14,184","$18,012","$12,396","$9,768","$18,852","$13,272","$99,864","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,2p0c,756,615,1135,628,485,0,559,4179,"$9,072","$7,380","$13,620","$7,536","$5,820",$0,"$6,708","$50,148","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,2p1c,917,765,1244,808,596,733,690,5753,"$11,004","$9,180","$14,928","$9,696","$7,152","$8,796","$8,280","$69,036","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,2p2c,917,968,1381,988,667,1373,770,7065,"$11,004","$11,616","$16,572","$11,856","$8,004","$16,476","$9,240","$84,780","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,2p3c,1116,1183,1439,1168,814,1571,841,8131,"$13,392","$14,196","$17,268","$14,016","$9,768","$18,852","$10,092","$97,572","  66,066 ",67,62,56,29
2252,PA,42013,Blair County,2p4c,1116,1448,1485,1347,908,1571,1015,8889,"$13,392","$17,376","$17,820","$16,164","$10,896","$18,852","$12,180","$106,668","  66,066 ",67,62,56,29
2253,PA,42015,Bradford County,1p0c,729,324,1095,394,373,0,534,3449,"$8,748","$3,888","$13,140","$4,728","$4,476",$0,"$6,408","$41,388","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,1p1c,872,478,1341,611,478,666,620,5065,"$10,464","$5,736","$16,092","$7,332","$5,736","$7,992","$7,440","$60,780","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,1p2c,872,699,1538,828,556,1307,779,6579,"$10,464","$8,388","$18,456","$9,936","$6,672","$15,684","$9,348","$78,948","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,1p3c,1111,933,1635,1045,724,1504,1005,7957,"$13,332","$11,196","$19,620","$12,540","$8,688","$18,048","$12,060","$95,484","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,1p4c,1111,1143,1705,1262,798,1504,1224,8746,"$13,332","$13,716","$20,460","$15,144","$9,576","$18,048","$14,688","$104,952","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,2p0c,734,594,1282,787,470,0,616,4483,"$8,808","$7,128","$15,384","$9,444","$5,640",$0,"$7,392","$53,796","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,2p1c,872,740,1472,1004,571,666,752,6076,"$10,464","$8,880","$17,664","$12,048","$6,852","$7,992","$9,024","$72,912","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,2p2c,872,936,1564,1221,640,1307,829,7368,"$10,464","$11,232","$18,768","$14,652","$7,680","$15,684","$9,948","$88,416","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,2p3c,1111,1143,1629,1438,798,1504,936,8560,"$13,332","$13,716","$19,548","$17,256","$9,576","$18,048","$11,232","$102,720","  66,081 ",67,51,25,47
2253,PA,42015,Bradford County,2p4c,1111,1399,1682,1655,889,1504,1132,9372,"$13,332","$16,788","$20,184","$19,860","$10,668","$18,048","$13,584","$112,464","  66,081 ",67,51,25,47
2254,PA,42017,Bucks County,1p0c,1157,380,1074,365,544,0,674,4193,"$13,884","$4,560","$12,888","$4,380","$6,528",$0,"$8,088","$50,316","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,1p1c,1573,560,1329,575,755,1122,1041,6955,"$18,876","$6,720","$15,948","$6,900","$9,060","$13,464","$12,492","$83,460","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,1p2c,1573,820,1459,785,847,2250,1481,9215,"$18,876","$9,840","$17,508","$9,420","$10,164","$27,000","$17,772","$110,580","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,1p3c,1915,1094,1608,995,1065,2597,1894,11168,"$22,980","$13,128","$19,296","$11,940","$12,780","$31,164","$22,728","$134,016","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,1p4c,1915,1340,1671,1205,1152,2597,2123,12003,"$22,980","$16,080","$20,052","$14,460","$13,824","$31,164","$25,476","$144,036","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,2p0c,1304,697,1283,730,708,0,813,5534,"$15,648","$8,364","$15,396","$8,760","$8,496",$0,"$9,756","$66,408","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,2p1c,1573,867,1406,940,864,1122,1092,7865,"$18,876","$10,404","$16,872","$11,280","$10,368","$13,464","$13,104","$94,380","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,2p2c,1573,1097,1550,1150,945,2250,1411,9977,"$18,876","$13,164","$18,600","$13,800","$11,340","$27,000","$16,932","$119,724","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,2p3c,1915,1340,1609,1360,1152,2597,1737,11711,"$22,980","$16,080","$19,308","$16,320","$13,824","$31,164","$20,844","$140,532","  112,165 ",67,3,65,3
2254,PA,42017,Bucks County,2p4c,1915,1641,1655,1570,1259,2597,1979,12616,"$22,980","$19,692","$19,860","$18,840","$15,108","$31,164","$23,748","$151,392","  112,165 ",67,3,65,3
2255,PA,42019,Butler County,1p0c,870,362,1071,301,436,0,564,3605,"$10,440","$4,344","$12,852","$3,612","$5,232",$0,"$6,768","$43,260","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,1p1c,1100,534,1391,473,579,903,746,5727,"$13,200","$6,408","$16,692","$5,676","$6,948","$10,836","$8,952","$68,724","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,1p2c,1100,781,1534,645,666,1800,1028,7555,"$13,200","$9,372","$18,408","$7,740","$7,992","$21,600","$12,336","$90,660","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,1p3c,1399,1043,1631,817,865,2076,1345,9176,"$16,788","$12,516","$19,572","$9,804","$10,380","$24,912","$16,140","$110,112","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,1p4c,1399,1278,1700,988,948,2076,1563,9952,"$16,788","$15,336","$20,400","$11,856","$11,376","$24,912","$18,756","$119,424","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,2p0c,913,664,1337,602,558,0,663,4737,"$10,956","$7,968","$16,044","$7,224","$6,696",$0,"$7,956","$56,844","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,2p1c,1100,827,1472,774,682,903,854,6612,"$13,200","$9,924","$17,664","$9,288","$8,184","$10,836","$10,248","$79,344","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,2p2c,1100,1046,1562,946,760,1800,990,8205,"$13,200","$12,552","$18,744","$11,352","$9,120","$21,600","$11,880","$98,460","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,2p3c,1399,1278,1626,1118,948,2076,1198,9643,"$16,788","$15,336","$19,512","$13,416","$11,376","$24,912","$14,376","$115,716","  92,905 ",67,19,66,5
2255,PA,42019,Butler County,2p4c,1399,1564,1746,1289,1049,2076,1426,10550,"$16,788","$18,768","$20,952","$15,468","$12,588","$24,912","$17,112","$126,600","  92,905 ",67,19,66,5
2256,PA,42021,Cambria County,1p0c,637,336,988,364,345,0,478,3148,"$7,644","$4,032","$11,856","$4,368","$4,140",$0,"$5,736","$37,776","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,1p1c,821,496,1213,574,466,666,570,4805,"$9,852","$5,952","$14,556","$6,888","$5,592","$7,992","$6,840","$57,660","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,1p2c,821,725,1339,784,547,1307,690,6213,"$9,852","$8,700","$16,068","$9,408","$6,564","$15,684","$8,280","$74,556","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,1p3c,1055,968,1490,993,716,1504,919,7646,"$12,660","$11,616","$17,880","$11,916","$8,592","$18,048","$11,028","$91,752","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,1p4c,1055,1186,1557,1203,793,1504,1136,8434,"$12,660","$14,232","$18,684","$14,436","$9,516","$18,048","$13,632","$101,208","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,2p0c,641,616,1161,728,445,0,553,4145,"$7,692","$7,392","$13,932","$8,736","$5,340",$0,"$6,636","$49,740","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,2p1c,821,767,1280,938,562,666,683,5718,"$9,852","$9,204","$15,360","$11,256","$6,744","$7,992","$8,196","$68,616","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,2p2c,821,971,1426,1148,634,1307,772,7079,"$9,852","$11,652","$17,112","$13,776","$7,608","$15,684","$9,264","$84,948","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,2p3c,1055,1186,1488,1358,793,1504,864,8249,"$12,660","$14,232","$17,856","$16,296","$9,516","$18,048","$10,368","$98,988","  65,347 ",67,61,39,49
2256,PA,42021,Cambria County,2p4c,1055,1452,1540,1567,888,1504,1056,9061,"$12,660","$17,424","$18,480","$18,804","$10,656","$18,048","$12,672","$108,732","  65,347 ",67,61,39,49
2257,PA,42023,Cameron County,1p0c,605,319,1060,439,327,0,497,3246,"$7,260","$3,828","$12,720","$5,268","$3,924",$0,"$5,964","$38,952","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,1p1c,821,470,1317,683,457,628,603,4978,"$9,852","$5,640","$15,804","$8,196","$5,484","$7,536","$7,236","$59,736","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,1p2c,821,687,1461,927,534,1268,746,6445,"$9,852","$8,244","$17,532","$11,124","$6,408","$15,216","$8,952","$77,340","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,1p3c,999,917,1629,1171,678,1465,970,7831,"$11,988","$11,004","$19,548","$14,052","$8,136","$17,580","$11,640","$93,972","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,1p4c,999,1123,1706,1415,751,1465,1199,8659,"$11,988","$13,476","$20,472","$16,980","$9,012","$17,580","$14,388","$103,908","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,2p0c,624,584,1259,878,428,0,594,4366,"$7,488","$7,008","$15,108","$10,536","$5,136",$0,"$7,128","$52,392","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,2p1c,821,727,1394,1122,548,628,732,5971,"$9,852","$8,724","$16,728","$13,464","$6,576","$7,536","$8,784","$71,652","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,2p2c,821,920,1554,1366,616,1268,830,7376,"$9,852","$11,040","$18,648","$16,392","$7,392","$15,216","$9,960","$88,512","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,2p3c,999,1124,1625,1610,752,1465,921,8496,"$11,988","$13,488","$19,500","$19,320","$9,024","$17,580","$11,052","$101,952","  57,367 ",67,49,1,67
2257,PA,42023,Cameron County,2p4c,999,1375,1683,1854,841,1465,1124,9342,"$11,988","$16,500","$20,196","$22,248","$10,092","$17,580","$13,488","$112,104","  57,367 ",67,49,1,67
2258,PA,42025,Carbon County,1p0c,715,331,1063,366,370,0,518,3363,"$8,580","$3,972","$12,756","$4,392","$4,440",$0,"$6,216","$40,356","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,1p1c,1033,487,1381,576,538,666,676,5357,"$12,396","$5,844","$16,572","$6,912","$6,456","$7,992","$8,112","$64,284","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,1p2c,1033,713,1524,786,618,1320,843,6837,"$12,396","$8,556","$18,288","$9,432","$7,416","$15,840","$10,116","$82,044","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,1p3c,1323,952,1620,997,806,1521,1106,8325,"$15,876","$11,424","$19,440","$11,964","$9,672","$18,252","$13,272","$99,900","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,1p4c,1323,1166,1689,1207,881,1521,1328,9115,"$15,876","$13,992","$20,268","$14,484","$10,572","$18,252","$15,936","$109,380","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,2p0c,815,606,1325,731,503,0,641,4622,"$9,780","$7,272","$15,900","$8,772","$6,036",$0,"$7,692","$55,464","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,2p1c,1033,755,1460,942,633,666,791,6278,"$12,396","$9,060","$17,520","$11,304","$7,596","$7,992","$9,492","$75,336","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,2p2c,1033,955,1551,1152,704,1320,870,7584,"$12,396","$11,460","$18,612","$13,824","$8,448","$15,840","$10,440","$91,008","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,2p3c,1323,1166,1615,1363,881,1521,1013,8882,"$15,876","$13,992","$19,380","$16,356","$10,572","$18,252","$12,156","$106,584","  72,494 ",67,38,17,43
2258,PA,42025,Carbon County,2p4c,1323,1428,1734,1573,974,1521,1234,9787,"$15,876","$17,136","$20,808","$18,876","$11,688","$18,252","$14,808","$117,444","  72,494 ",67,38,17,43
2259,PA,42027,Centre County,1p0c,1091,367,1073,446,516,0,667,4161,"$13,092","$4,404","$12,876","$5,352","$6,192",$0,"$8,004","$49,932","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,1p1c,1285,541,1337,705,646,1038,919,6472,"$15,420","$6,492","$16,044","$8,460","$7,752","$12,456","$11,028","$77,664","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,1p2c,1285,791,1472,964,735,1960,1280,8488,"$15,420","$9,492","$17,664","$11,568","$8,820","$23,520","$15,360","$101,856","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,1p3c,1576,1057,1625,1223,932,2244,1668,10324,"$18,912","$12,684","$19,500","$14,676","$11,184","$26,928","$20,016","$123,888","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,1p4c,1576,1294,1689,1481,1016,2244,1905,11205,"$18,912","$15,528","$20,268","$17,772","$12,192","$26,928","$22,860","$134,460","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,2p0c,1111,673,1287,892,632,0,784,5378,"$13,332","$8,076","$15,444","$10,704","$7,584",$0,"$9,408","$64,536","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,2p1c,1285,837,1415,1151,751,1038,1023,7501,"$15,420","$10,044","$16,980","$13,812","$9,012","$12,456","$12,276","$90,012","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,2p2c,1285,1060,1563,1410,830,1960,1259,9367,"$15,420","$12,720","$18,756","$16,920","$9,960","$23,520","$15,108","$112,404","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,2p3c,1576,1294,1624,1669,1016,2244,1534,10957,"$18,912","$15,528","$19,488","$20,028","$12,192","$26,928","$18,408","$131,484","  89,726 ",67,4,53,6
2259,PA,42027,Centre County,2p4c,1576,1584,1672,1928,1119,2244,1792,11915,"$18,912","$19,008","$20,064","$23,136","$13,428","$26,928","$21,504","$142,980","  89,726 ",67,4,53,6
2260,PA,42029,Chester County,1p0c,1264,409,1098,365,592,0,723,4450,"$15,168","$4,908","$13,176","$4,380","$7,104",$0,"$8,676","$53,400","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,1p1c,1718,603,1360,575,822,1243,1181,7502,"$20,616","$7,236","$16,320","$6,900","$9,864","$14,916","$14,172","$90,024","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,1p2c,1718,882,1494,785,921,2473,1681,9953,"$20,616","$10,584","$17,928","$9,420","$11,052","$29,676","$20,172","$119,436","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,1p3c,2091,1177,1646,995,1157,2851,2135,12053,"$25,092","$14,124","$19,752","$11,940","$13,884","$34,212","$25,620","$144,636","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,1p4c,2091,1442,1710,1205,1251,2851,2328,12878,"$25,092","$17,304","$20,520","$14,460","$15,012","$34,212","$27,936","$154,536","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,2p0c,1424,750,1311,730,769,0,874,5858,"$17,088","$9,000","$15,732","$8,760","$9,228",$0,"$10,488","$70,296","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,2p1c,1718,933,1438,940,939,1243,1194,8405,"$20,616","$11,196","$17,256","$11,280","$11,268","$14,916","$14,328","$100,860","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,2p2c,1718,1181,1585,1150,1026,2473,1606,10738,"$20,616","$14,172","$19,020","$13,800","$12,312","$29,676","$19,272","$128,856","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,2p3c,2091,1442,1645,1360,1251,2851,1981,12622,"$25,092","$17,304","$19,740","$16,320","$15,012","$34,212","$23,772","$151,464","  125,996 ",67,1,67,1
2260,PA,42029,Chester County,2p4c,2091,1765,1692,1570,1365,2851,2231,13567,"$25,092","$21,180","$20,304","$18,840","$16,380","$34,212","$26,772","$162,804","  125,996 ",67,1,67,1
2261,PA,42031,Clarion County,1p0c,683,319,1074,376,355,0,510,3316,"$8,196","$3,828","$12,888","$4,512","$4,260",$0,"$6,120","$39,792","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,1p1c,821,470,1320,582,457,641,582,4872,"$9,852","$5,640","$15,840","$6,984","$5,484","$7,692","$6,984","$58,464","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,1p2c,821,687,1457,788,534,1281,704,6272,"$9,852","$8,244","$17,484","$9,456","$6,408","$15,372","$8,448","$75,264","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,1p3c,999,917,1619,994,678,1478,904,7590,"$11,988","$11,004","$19,428","$11,928","$8,136","$17,736","$10,848","$91,080","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,1p4c,999,1123,1692,1200,751,1478,1116,8360,"$11,988","$13,476","$20,304","$14,400","$9,012","$17,736","$13,392","$100,320","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,2p0c,687,584,1261,751,450,0,585,4318,"$8,244","$7,008","$15,132","$9,012","$5,400",$0,"$7,020","$51,816","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,2p1c,821,727,1389,958,548,641,694,5778,"$9,852","$8,724","$16,668","$11,496","$6,576","$7,692","$8,328","$69,336","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,2p2c,821,920,1545,1164,616,1281,782,7129,"$9,852","$11,040","$18,540","$13,968","$7,392","$15,372","$9,384","$85,548","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,2p3c,999,1124,1612,1370,752,1478,852,8187,"$11,988","$13,488","$19,344","$16,440","$9,024","$17,736","$10,224","$98,244","  62,459 ",67,58,38,45
2261,PA,42031,Clarion County,2p4c,999,1375,1667,1576,841,1478,1034,8970,"$11,988","$16,500","$20,004","$18,912","$10,092","$17,736","$12,408","$107,640","  62,459 ",67,58,38,45
2262,PA,42033,Clearfield County,1p0c,589,326,1074,428,324,0,495,3236,"$7,068","$3,912","$12,888","$5,136","$3,888",$0,"$5,940","$38,832","  62,195 ",67,60,10,62
2262,PA,42033,Clearfield County,1p1c,821,481,1309,666,461,538,579,4855,"$9,852","$5,772","$15,708","$7,992","$5,532","$6,456","$6,948","$58,260","  62,195 ",67,60,10,62
2262,PA,42033,Clearfield County,1p2c,821,703,1441,903,540,1076,678,6162,"$9,852","$8,436","$17,292","$10,836","$6,480","$12,912","$8,136","$73,944","  62,195 ",67,60,10,62
2262,PA,42033,Clearfield County,1p3c,1092,939,1599,1141,719,1242,921,7652,"$13,104","$11,268","$19,188","$13,692","$8,628","$14,904","$11,052","$91,824","  62,195 ",67,60,10,62
2262,PA,42033,Clearfield County,1p4c,1092,1149,1669,1378,794,1242,1146,8470,"$13,104","$13,788","$20,028","$16,536","$9,528","$14,904","$13,752","$101,640","  62,195 ",67,60,10,62
